Firs Column,Second Column
78,212.61972304040088
60,434.1797604071865
24,286.97766836252134
80,101.86642654891398
57,12.867963556049911
40,842.7458033571842
49,294.4228998764979
72,2.033858224507412
67,609.7783586495941
26,609.2505834321919
93,238.1693314504283
26,368.2205146788222
88,459.10800157962774
19,134.33048345605658
36,441.6406593906612
17,814.1284936618827
17,282.8931892834421
94,530.4605056778067
64,608.2936722814358
83,550.7859805337151
45,962.2475517936439
58,593.8304807293284
40,996.4004804839366
33,918.526319045092
100,45.4311868626811
23,948.8416871059758
79,980.7842293593832
94,269.42980453467567
20,927.5861873439957
98,826.6255655500249
69,23.237852872357912
20,929.8353153313554
39,887.3708521476477
58,444.2279642027973
6,741.2005818903162
72,864.6333065169647
74,836.1777896565757
45,691.2271216453194
46,757.8666674858239
55,469.0397059622127
72,802.6143651667732
44,674.3811293897471
88,350.1094666630485
100,897.9597998604064
94,975.5717985700682
46,705.5522263520643
92,211.36215216703712
69,568.0308669810694
35,643.5300880352241
6,500.86045790139633
56,769.1574559270069
73,955.1124030864823
17,867.397224256527
7,553.936785044951
26,666.1073183764655
18,221.94472713707958
98,331.5689490671276
72,679.5155974711747
82,436.8226313281609
96,468.1595746233357
23,408.07012168373416
30,644.4749640568639
81,303.57571028408313
56,163.26353415489726
48,586.9918336228576
27,251.98616674216424
46,640.787450107743
45,148.11304704639215
33,994.4047951444009
54,334.7437734896711
65,926.3449750486584
55,521.1563317092969
83,351.9936783746959
66,511.2580515285563
19,542.4708490238459
97,670.060374626233
85,98.73904186816806
90,22.43672122587037
76,846.3077400349756
75,68.2665268014676
44,322.9194473446382
9,623.6641879298653
5,748.5961142076542
7,556.1275612798996
18,421.1455534735156
8,675.1020749194688
90,747.2218731503388
91,253.9188051425961
41,516.0421499203561
55,715.1663422920727
5,307.0097470794799
90,489.19989615027106
34,246.96090436425732
50,716.104423889758
43,810.5861258291674
99,327.53124753213416
82,472.6953997305294
80,66.66300216422394
46,764.2199590373655
98,923.215508578771
88,605.9788851866615
44,455.56915386192895
100,171.9921860968855
51,143.21783586182323
11,147.30873835285928
12,790.17795901873
13,365.97325340597166
42,439.220025099799
75,48.17019027411795
31,489.9922179934719
24,822.0680203989657
39,729.1039855208346
10,541.213506941278
55,513.8471867616347
55,815.9045796518338
4,537.5497867549121
12,184.18927083772275
53,169.2627668512674
4,948.5654661549922
38,969.1669686097338
94,913.2216633977085
36,653.8025162920607
10,195.77825706213304
66,116.68549550559548
20,831.1289860744099
90,750.7470452586314
61,991.2258804723298
98,739.934426275493
74,558.3355891439792
92,867.9050567378039
89,3.58430051470926
79,483.87780657871815
22,538.3313388662455
30,789.3465305100607
31,569.2222955399527
2,135.59530928031316
53,996.7468907917211
77,612.076404695648
21,138.2128057676154
53,830.502440905526
48,921.4606149834307
42,587.3223886216107
55,568.1115795165977
10,145.7615024427954
22,43.01139688083322
28,500.9866021664372
41,41.31598919616497
19,376.7708513231834
43,815.3281794997581
97,931.844306141659
42,124.61657034126827
81,161.01507576017616
11,995.1374676904636
70,141.77634997212817
50,919.5010847316843
30,586.657419509335
9,895.6712047727257
58,14.499279073742933
82,934.0479153224336
72,664.3924310018673
98,322.5287370695896
40,213.14759200667353
56,6.4356361760909975
36,562.2545005886667
9,500.5138357851693
10,269.08204826746294
24,308.2878320339336
81,770.2340578791841
89,790.5521670218002
3,285.6712069839761
54,39.31960462726414
38,701.175009541281
61,109.8656284494024
2,836.9309975800338
84,72.4101224841046
93,339.96562275053856
84,470.8832384523265
9,267.72734289447163
70,207.35151217642988
77,476.4060499395568
47,468.91858116242645
62,745.129369471408
74,323.42771766585133
93,469.37329438123976
81,742.8721364108702
99,833.5937782197966
8,930.5739727605969
72,523.7963829959398
6,251.76267741239545
4,385.1416454363661
77,264.02048447117454
22,884.9220428705246
42,817.5613997691459
64,926.846971225369
30,452.569786884395
38,440.8979781386435
14,118.73848821256328
96,393.31073453943844
93,701.2206082668738
61,159.70999047659507
54,515.8309796406339
18,926.5229140987689
8,793.6881609373252
51,33.177312956249594
76,415.5114171611447
88,68.74247895786768
18,303.83751793863
37,417.26180937599
63,199.9554645004611
85,745.357829186147
11,768.0139203417428
86,452.6882280891738
76,52.65079656963134
100,413.10021400516706
8,221.5765962830476
13,415.8437750364301
7,567.6430002842167
4,966.0190440409997
35,256.07629187121296
58,147.2180963824403
11,445.3185126540571
55,476.59640303648644
29,896.8925418956964
43,36.67418509242626
97,187.37451173368837
92,555.061945857391
38,599.0578247918315
45,773.3970529253987
68,783.9516083449054
25,253.26139130908777
36,72.64884126450343
23,668.4516358343288
59,975.8505407940307
25,64.18158991008637
44,73.45781984533039
56,986.7973263945801
77,836.7905665069848
22,80.46181516635953
39,992.9413736457959
44,493.91906145474474
31,369.700719006956
6,730.092625635603
69,217.47267801048054
38,285.4790834758394
94,115.7650811085893
52,984.9024189555229
25,599.8908562917386
84,997.914977212782
58,954.8744869832071
48,793.8372044134994
50,555.1600302042106
91,965.3515867138391
73,724.0718494992093
57,895.1763979329577
52,839.4913446458327
30,952.022136989614
5,335.6000463137382
85,267.0511118342971
71,57.54831587557663
81,543.1662599276256
79,426.00509201889594
35,827.9500285627644
62,487.70258497128503
23,280.93946880709643
57,711.4940778528286
62,105.59509460729333
88,737.7311093243565
79,727.9774041430188
88,176.27843416313738
35,200.40115349011657
69,655.5429742247655
60,997.5306367847572
75,37.59432461584622
50,883.9528363562417
58,37.37997960898865
23,413.5679861106319
20,927.8374618562289
76,248.8755284071017
26,805.1509194454442
53,798.1109020722112
99,304.84509633010583
52,654.5056974604976
24,126.08788519380909
44,485.0108117288454
16,997.3015790466337
93,563.8474506361491
36,946.5636411377258
54,715.3777028525478
65,673.4192680285065
68,770.652161233449
58,258.80891189201003
50,499.06767098769944
46,215.39864134027343
48,753.8930735207097
69,338.76634773618906
73,457.97216296644325
98,546.4584707639543
56,56.27415771478339
95,30.188770016623344
28,99.21272078240706
68,109.51031738888351
42,91.94524568159801
36,259.9424150734636
98,343.735153214186
40,212.2386918253548
36,444.20601321108154
37,646.7923053385584
49,347.5341024548564
53,547.0949815527044
27,912.8994502572332
8,199.48282548552353
82,581.440777384464
86,566.1603203884043
21,259.7760505466822
94,220.7787227116802
49,828.0776288801569
91,947.7934080981458
83,831.810504872765
25,151.71332869148125
57,773.0472777449265
21,268.08101859010725
98,874.5038327365697
18,165.53808033382123
33,317.138514885089
45,226.60952894594632
47,830.9513596178372
31,894.0645626155231
72,403.55586591100945
71,90.63563757031146
91,534.6796259497706
86,366.3538950243519
73,599.7457154869763
81,497.1832182300615
73,230.98201916869732
23,574.4301007447959
25,118.75129274182183
66,456.28740190046136
25,588.9520861657104
23,365.7391626850207
24,309.3930185717563
5,573.9832487194986
89,451.3764617585708
28,44.65851489905604
38,982.3120975095607
67,541.2382574127796
47,413.4353031105029
90,696.6734525333641
73,426.76695700849564
14,955.1819368136097
1,20.79562173676175
48,998.7117187793294
98,972.3577677287362
100,802.705826695452
12,840.828696696725
29,682.1007963979117
93,34.39052580106428
88,829.7631991614015
73,253.05704008354223
57,102.96751659704961
39,734.0212806780319
48,327.6272125234744
11,456.53895173676415
7,225.60322387118637
22,498.06261390079356
12,213.54476014134428
67,19.088839826011395
7,278.9634485488568
56,482.8003689050272
81,200.38822326883943
96,864.5238868699718
40,307.5382612111107
75,496.2446250574044
97,223.55982637328665
82,989.2677168555272
63,272.30818362471257
76,782.4684913846041
5,799.381142783916
83,593.1374217790755
77,551.1387441604257
78,28.511526307850588
91,323.0183963873393
22,639.2165646793125
84,632.2043031798229
62,760.999550715835
4,737.5910480270235
61,46.91739322527022
25,270.6543290444747
29,687.9241636173157
93,987.3037410129032
76,146.76897168667813
46,306.40262731157577
43,312.2838634820774
87,976.3347231908137
95,758.0013492827228
13,727.2901939184596
42,571.5340039646046
99,878.9043848719837
80,820.8925285859909
86,186.02744178395224
79,914.8379775204797
3,495.56081197422174
72,65.50786176783852
38,761.24097713439
58,281.71244761470547
28,456.55796660000567
98,478.5474107239281
44,803.8711380148268
68,946.6485258370747
27,335.10417998545125
46,706.8098383099975
84,192.09215814587776
91,12.005013480651417
5,726.1516605254219
7,918.8776861164458
98,740.9909614511852
72,431.77658749780045
73,988.6863191308516
29,797.3629515176815
8,251.78649723393886
55,744.9592531575364
93,274.1054191288651
43,437.27858048288317
47,907.1660899708125
23,961.8324578863941
34,710.8388725380902
84,143.73158499433657
39,906.1352764484184
13,676.4022001512244
31,469.21142577815266
42,649.5346754368687
62,215.54768694766102
6,711.5145698954092
61,703.7106130305051
96,589.5337737821881
38,151.9115087946211
32,91.08007045734313
46,830.178344076158
62,96.68465173206897
47,478.3332312356018
1,787.7563122906373
79,536.769769392762
60,413.6519085380244
20,197.09639353352637
89,816.0097193989635
44,15.303953486141332
26,796.9756958203103
90,246.316956794006
42,110.40991538666157
3,780.7706331260972
82,908.1589077432252
33,659.8479680670068
100,559.173331494976
84,666.2184098156141
12,169.2836411965537
83,144.37213850442853
28,936.0506527712886
59,333.4227368123922
36,231.2422212802131
52,362.72163485648645
84,222.67243762170807
78,328.7198410617351
47,140.114997950772
56,155.8144286424502
88,999.9165889103091
68,640.3213164169503
16,966.3882659416604
98,832.4997005825594
35,97.10591903714672
38,190.78626540791655
64,358.7044033336212
71,1.7799642329050513
91,237.63029997273188
54,176.2699599525861
79,577.3385176784304
61,694.8564961631831
74,660.2724574699293
10,873.824506528528
10,45.29072781630317
80,986.0173805086316
34,876.2696535650102
44,646.8496936083877
85,167.09743368718634
83,976.4687327159321
88,648.1898564906465
93,300.5724547528875
71,785.053656952569
92,875.5327999340914
73,252.22448305814737
17,979.8172754712926
75,968.0198397061488
14,355.4419634908339
7,237.74458535655174
7,41.382895898405266
45,850.4711627248095
3,35.45338517308605
51,787.8330735766043
89,992.70811511119
87,625.5673864889802
47,163.27399321113856
23,723.0743319839356
64,524.0310835018795
62,765.518348673871
87,324.5873293221027
81,946.874006236133
88,923.026608991232
78,19.725438061841793
71,922.3953622811345
61,218.98727905243166
19,825.8267357692743
16,826.1180004524751
65,942.8297917473067
83,834.9342986204173
99,724.165102994464
28,846.5532657344069
44,286.7111384761739
12,29.360197704097367
84,576.5654797133783
36,71.4415442132691
52,174.3352204827906
66,813.9238308607363
50,481.82412153396757
84,75.78119864643429
15,172.81818419144057
13,382.54662315074904
49,681.2257400824614
4,642.7930420062324
1,591.0503186803205
39,553.5152207448489
25,678.7747441881066
90,750.7090539302591
59,657.4427568809573
72,55.69804010504964
85,310.4885787004621
95,981.4131618317557
91,755.0912054600656
80,887.2623546217836
78,882.9262688582247
12,339.81683762383307
70,403.8510366275787
85,497.04600197448525
77,697.1731346963257
93,797.7505602024322
58,918.3079237818694
93,948.7654990507305
44,734.6191749977041
52,850.3281392010432
55,336.7807072654607
77,487.6805530701449
100,4.0941643101432
96,747.9622723775939
30,218.81053180951915
73,957.4075042207271
65,267.6088655862028
28,947.9061035170781
33,961.8950273022408
28,704.3946293595933
10,280.06537321200574
55,938.7869470128517
34,125.18026053362786
73,232.61109458158168
55,128.04733046291395
97,103.18612102598212
63,420.03705767487776
70,41.37478985235254
2,27.292944325823186
49,994.4942383879471
92,990.8821268392958
34,381.70769312729294
64,785.8615203576805
22,469.2297513818738
100,278.2657459884831
69,721.9548901908196
43,572.0416324440687
20,495.26310818845167
77,967.9795660311523
79,409.5178191306997
64,777.5823001724413
48,952.7643599832493
32,764.876738743362
3,463.8574797104247
12,672.195220353974
72,981.2004393377583
84,14.934675511712236
50,17.597917774105465
4,68.42698217455757
35,779.9239534436967
54,345.3808578736046
93,205.77804956868027
79,897.3197141853309
11,30.742639120331482
48,737.5297144408163
78,847.6419389902827
71,866.2996253886798
15,231.02496273111507
97,131.0339441915327
54,107.55796686662944
80,509.31911833535105
34,895.4951486821658
95,739.8819870134012
43,367.28131255166784
55,446.3222901298396
67,757.6248601631447
45,446.03694484024084
29,998.8673195009885
5,606.4139689708322
38,631.6901291842353
50,165.94836919932533
61,52.04340364032323
11,904.5204424518695
54,542.0665109954025
42,685.417317249192
42,484.4736595394731
65,311.93798396430515
84,662.1336219669304
98,728.6581351370681
26,235.62782047510433
92,581.0040423935492
59,218.91317226409058
95,513.9097635498033
73,336.54952749726
11,916.5025244315968
27,938.3258529238169
78,806.421678078788
75,151.51120051060386
73,836.2539630420617
9,371.2560632307608
69,705.9463773347001
96,35.46676145716432
40,874.1737765122436
87,388.4431178505436
24,263.9700712177805
14,130.27409557521196
35,828.0751531906989
15,293.54547822511324
71,504.71262489495507
45,693.2347034641732
84,497.879719857802
91,81.16396257046266
48,5.430803346240687
69,345.9504917267359
69,640.7506607147532
51,104.1572440860531
34,1.8256685550123164
100,532.2194693913688
96,848.259641652451
49,296.10097731910236
22,538.8563406308161
24,134.92238041782045
53,621.1817333883828
23,802.8839216447799
3,165.81008847293643
38,958.39374436674
14,586.5322222823743
38,162.3572889989363
81,38.29083732841077
39,997.919258368347
82,211.38773839406088
72,666.9854392397967
15,845.731290739447
9,232.12980317533592
62,95.12148338623217
85,236.6947002147589
35,886.3293667618968
15,185.65095816980937
82,627.161121193115
2,96.29704231821512
13,637.8024574094891
73,563.1585163154109
33,977.5156649296846
27,755.4646730812224
77,715.1114430987335
61,947.0919210294275
17,101.70218040805511
82,544.00568494189
47,437.2926923381227
41,369.50077513375135
98,139.92404738769605
87,570.392240169099
4,997.366035075099
34,476.65462313197605
59,695.11913468031
46,9.006232023463179
63,517.322287994416
3,877.0822392877212
13,321.9185176227338
13,496.42892091692494
42,371.8496857062704
87,100.70217172379215
73,102.64149527922251
14,236.96304519557842
34,511.7466557775804
18,199.46310596914253
49,765.1662788641269
59,786.6270894765904
85,264.7408615224748
5,226.1076917107786
47,532.0108007028133
11,280.1921709962113
59,416.0126717674989
58,357.24298237293584
88,848.0182610365358
31,562.4968250292046
54,723.5246381968051
7,532.4701985549452
74,856.2953241139425
99,215.45487140034513
76,584.2995106693072
83,855.9691988378128
46,808.1361611841869
25,67.55846469760873
75,125.92283693767392
6,747.2879300475876
19,624.3442755312667
65,493.6097196977707
17,511.1425247078631
28,817.2690724239706
95,631.3683077154752
88,242.28085130924904
27,894.7768022931959
40,895.3190974117142
45,798.8818784587703
99,566.0092572089058
96,716.006398417271
80,92.32283253744245
88,692.9156468817682
55,96.61581998212576
83,645.064894675647
42,261.23621395957855
62,879.4435621901599
90,886.3537593911258
13,55.370230310640586
67,632.9387794556382
51,672.289531218982
24,132.68796762992773
4,29.061602220338823
5,878.9225589048772
53,118.78332057351403
24,388.99209643980623
8,611.0176095089888
47,835.091130687827
48,243.3089283167651
99,96.40169572909419
96,929.0876478328399
94,711.2327373057475
1,512.1889814483053
62,756.1232687467627
36,461.51243309575887
26,443.9560146926178
16,172.5825695121178
73,854.1559941315747
15,661.3815405968978
47,954.1777915033335
58,245.23224753681018
78,74.07172642878402
48,962.4833445308212
32,80.55551349431921
19,619.5285724998345
62,920.9368303701508
89,854.2615444163667
65,934.4162165065918
82,284.941412075029
97,364.1197915194451
99,31.09688278798284
36,778.1821139653724
78,593.0561228809829
70,732.0057855196558
12,416.8835104803758
1,321.66015410834757
11,890.866569042257
8,419.22321667821507
69,227.17550149897326
88,676.9607948633894
71,569.1650668177753
51,228.85668806629744
93,981.3415722329265
9,271.9097750852131
46,104.4999993350142
65,872.6495960625128
93,278.60612064831935
73,677.2961139953273
67,519.7967192923779
46,79.67706510841266
86,28.02011852481323
60,932.6787035463677
25,371.83423867540864
100,338.40816461187995
51,761.9194443486776
22,680.9049728299401
18,487.4179050279546
58,868.6881747646509
66,512.5874018056401
68,681.1435468527823
27,642.3462409099799
90,273.55780359604864
100,51.678163114141974
25,544.3887085183354
43,793.0552644091961
52,542.3375930199086
61,699.1997918438368
68,666.014760795745
53,374.5500219943405
44,675.0567546299045
88,893.4697776587748
25,526.4445170720018
17,395.54264936260716
44,367.7476104503611
86,239.30195809262133
34,274.98877275483824
31,946.3397048187172
34,416.8719248546017
21,13.992434603183558
95,195.21204454325803
64,82.32919446666864
96,956.1196368577283
57,380.4243454073212
15,630.0268098784043
97,181.3247296286561
99,407.62256173677423
4,824.5881717286991
31,132.73776217487986
67,809.6032510805993
66,852.0634790256618
94,395.1361622772397
34,258.3444911572904
77,405.4397978749953
36,971.7177129914229
89,446.04747228364585
27,840.4505418471551
58,622.8895632225085
50,740.8887681009361
59,166.935406454494
71,826.6007630006314
27,109.96146967698428
23,14.498595044797558
83,803.9558026821858
56,802.5099002193643
28,762.293218706263
19,284.42791173226976
26,635.9399874478984
49,625.6614044914402
11,187.30527418065856
53,359.94520891937634
35,851.8444538007153
82,852.0675839083799
31,292.35080626393574
47,588.6563255915457
72,488.19862908099464
71,346.7754332844214
21,427.43527233824506
4,703.7851862339448
18,763.4521617403669
1,870.6301914032515
75,305.5664879064715
62,744.1341396133439
35,566.7625817310992
5,991.785124271522
79,359.9142019379633
48,979.9189870145117
21,961.7407268559814
100,29.202372470029438
83,854.2524272184575
45,21.511443359877312
47,116.76282326846076
80,34.26590087872328
10,769.0501234035949
25,881.8504405177846
31,949.226386269662
13,847.8676111312606
32,512.9511207002448
72,551.5548777165137
72,382.06071696396435
53,322.2562697139254
33,471.08251268111354
29,936.9335928296795
47,774.0660300077017
37,756.8626364591696
77,220.4230822437493
86,232.71176053361808
51,108.84888944580295
64,22.332673186191478
7,536.3032741660943
98,497.95544264011414
99,402.82772999753837
47,342.6764153532383
31,354.02320944625234
24,537.1405604661347
96,692.2835815544447
72,132.91813912247963
47,904.3309405246281
48,280.05803509691054
77,472.65278868082186
44,299.2157418978425
67,388.91503940308394
13,321.9814685976924
5,479.54008111793036
35,488.4763604782143
51,250.2487668903304
44,390.5683436182299
64,870.2559739550329
99,171.56051201074217
34,420.24682904860833
77,792.3405990869611
86,127.71257070070085
74,396.4488610333552
38,920.2325209719414
17,504.4679469960489
44,641.576635358019
45,10.891791708739774
10,508.76700189958103
8,707.4406777480098
20,614.2470460885298
79,624.483005460964
73,597.0452185734871
71,277.72910283390615
34,51.31534487898992
55,933.7522678426162
58,316.86740757712306
10,180.41264301046556
48,485.51382243606866
69,621.7304203475978
60,75.67842927386626
40,776.0623056810923
40,401.83723928324866
81,24.5472635780396
58,294.7535312178219
16,473.33462995305075
24,724.0500207029397
41,298.9969612299719
19,892.2662757897767
8,214.16168134147173
72,263.4473124900062
87,180.31953001720012
58,432.4769916103025
20,639.7979828046022
67,833.9250646993733
57,78.36781362333423
55,286.0618774188831
54,747.6201568465095
35,228.03230968059174
93,482.1808357981303
23,737.372870730733
67,309.69183727522864
20,443.31424805660123
21,103.05635638440003
18,776.8666682647303
13,562.501674309727
8,78.51366764158018
51,821.2119096891349
64,612.9920712525122
43,881.794809425133
91,832.6881796181599
38,380.83809818967296
68,53.85462778223027
79,675.6710655845922
92,806.7655000283767
54,65.8816253563308
8,831.399584483418
62,350.21228592160423
17,355.5640206462075
17,757.1027375712009
32,799.4369413354513
35,444.6068599681332
80,639.3438412923924
44,756.8968291580966
54,154.62259066574134
60,635.1672338415013
16,272.4824104640714
65,813.7393360690861
97,284.5214319399626
46,928.8519007522025
33,537.033084123142
28,140.70057902320156
45,107.17117640991314
89,503.53657568876406
46,495.6565363098283
32,311.7825161955773
65,360.84625412404705
58,591.5863148382575
14,474.15760675307627
69,573.212965124328
41,327.1150207813105
53,150.26821848141003
83,354.9998247287456
87,132.0768185127813
46,606.1059700222341
29,640.301624178966
32,675.1056507786295
66,460.7344719210246
74,602.6651040133278
14,184.51408285519332
80,948.0981611042232
36,792.4389410631533
21,629.312812943845
21,867.300271456019
67,439.8688126797729
17,742.5685341615441
40,709.4953594747786
72,670.6772706616105
45,74.62573682230556
74,347.26927760214755
58,890.8793780741292
92,83.73731398662609
87,455.1864159807831
20,100.08594363711032
52,467.72115552947434
16,361.79451665062635
100,144.79891733081473
95,449.2600599084685
43,654.2494128237125
59,946.1647735228797
11,964.1299613817602
77,879.3794909562441
52,20.27855537831469
56,100.04734654521586
76,573.9718353769732
51,603.0430070723431
18,371.19065046182334
14,444.1801712563308
90,170.41819456155406
6,110.45782405981174
40,274.6361852387558
40,489.31965179232094
51,514.0055183020712
2,289.6470894158536
52,714.3108476552417
4,787.5308783761042
21,256.4696950316484
20,974.4616000647909
97,820.0969696424039
62,829.7738953805331
29,635.2714871295518
85,607.4862021746087
4,908.7233097759616
97,622.6935879344433
53,965.8838932509918
20,870.1169376799352
42,360.5458011083733
21,604.8975265320341
8,497.4304706240169
38,999.615564066332
51,289.2523833181967
87,929.2334715173167
78,531.588686017035
29,414.74407335490736
81,784.2893102402139
59,419.76212712751914
93,937.8961171512133
12,709.4088465826782
75,543.9282521972815
20,609.6550697870999
65,686.7674272988525
31,1.2158499098985365
32,324.3307100299155
9,289.0349146147547
49,411.3842156911111
78,709.1812297987306
31,4.738120993118877
52,844.534861337693
100,394.80309604365107
32,769.5173744175924
88,534.4535849244271
42,280.5718812237712
28,360.0672691199004
71,557.7517475886599
34,951.433295968
66,760.270724531803
66,342.62775844107784
13,886.0682870062977
74,896.4368003583978
74,586.9391488925766
63,72.05983139022054
50,781.2068357126047
49,834.912824660164
84,655.9380411674765
18,992.0138689468033
84,167.14360217882208
71,883.0028342360534
92,185.4193494478198
97,506.87900562813616
43,624.5232161245344
69,155.58593359222107
15,628.3100946544622
32,167.23624040876683
58,152.46319780668028
56,671.2106873660176
21,482.780174171953
63,959.9800283878955
33,194.07609299805628
83,95.57732583665567
42,928.4584953978302
49,121.50366731625107
75,450.40661156472004
33,821.9813285201025
18,937.8978881063806
48,747.9285668301446
17,374.81017730064116
82,433.0703460486528
64,227.43092208753657
27,457.0451249611713
91,358.53983798097386
45,765.1114487001256
20,598.0462226362795
99,386.0133592211162
37,70.4840228990875
3,544.3985242656559
88,114.06734830585185
84,720.2421611663743
46,574.323817308071
95,744.3722770757378
74,763.9336018788104
22,971.7803140779774
76,223.54718815042963
12,504.6626521965737
57,374.77808572203077
82,725.5876200646445
67,547.8618655496572
20,900.8871624571505
41,43.71292124037096
31,279.396883318751
80,184.4585835462532
14,607.5458243813139
7,916.458986804635
81,153.12974245965526
98,856.1397447488868
56,860.6688000033707
3,734.8621832593318
18,214.1153400948619
61,324.897631825497
79,415.5228777376683
43,915.7674911381077
64,53.2656507611865
57,879.7316219993373
98,792.4300373073243
98,555.6679002242622
58,646.2655213130655
99,781.2788068550876
21,413.35775240354633
82,134.50615794946296
14,780.9931488548926
23,855.7256420789278
71,573.9225213811828
20,410.5004631688453
57,205.33996652624353
93,834.3317490224537
57,645.7898819344981
86,144.52155489256978
32,649.5875435967248
98,997.0998325866161
91,169.4941695963419
84,285.2532138094144
99,625.9890691767254
82,830.7233478080598
65,22.65288942436994
50,897.6798768998237
90,148.38223155506236
97,398.50560610733044
74,411.5285456708935
53,501.6872470577204
70,333.8086361288097
87,184.7897113136805
41,750.5103700593536
25,133.34383772290303
38,128.45441115094957
82,543.7138183310622
45,400.6012886576954
27,96.64279095255989
65,392.1932523057676
50,822.9373479259727
98,617.8086778853162
2,271.35594919008287
76,29.456020674083483
93,300.357435042083
67,23.53715645034782
30,844.6825061344545
87,738.9734787509698
97,661.9609765531153
70,459.48285162357547
64,942.0564489594897
41,543.191073169311
69,807.7631963551728
65,482.1746307193365
11,158.12817564776205
61,173.39868121838754
39,861.5584451589211
51,583.2798782733768
19,781.915748721069
38,551.7768646255015
50,194.0736471961093
56,855.2251185344984
6,39.82260413886618
93,316.8131008245446
51,555.3872089680136
52,263.0314905753415
2,595.0848205276626
73,562.4201583772937
6,233.98380927481477
76,242.30947489017885
58,928.3562992764807
48,388.47221464293267
19,802.8462923077452
78,307.03519072711606
62,242.91366441047913
3,221.5334143421822
28,571.3318046263024
73,868.8257409068163
98,834.3924399446951
46,395.0370873144957
57,892.7723960912133
98,921.4813110997477
64,816.691114368227
50,748.9610306194434
52,260.03822610295066
100,926.5694122345951
38,113.58757565677935
78,975.5801481093051
86,167.68077805647908
53,547.6427919200951
58,166.34155204859124
74,110.83210245300612
2,480.60971046018574
57,721.563409264168
7,628.4342320750676
33,326.30731263337475
35,728.1885605380503
59,78.08129220103677
38,655.7906095324593
47,814.1865113008627
74,49.541039554595876
50,797.970255776102
29,371.91592920041086
49,850.9386934467889
66,132.08106990735268
8,810.1646957753882
15,144.9369805646098
95,253.54642781664438
18,144.18204801119484
91,950.1230356718937
75,980.442629154394
5,692.6039988435307
55,630.0890313357784
59,646.456818361381
37,500.7833458831988
77,550.0483016096626
75,541.9829324719656
86,949.2570665435048
23,778.0409092802597
69,848.1611061503746
83,613.7434860283872
94,946.9802183536004
58,701.4930064962517
86,222.22557080105565
31,397.39956271286013
91,453.7780149517906
73,579.8190475688663
18,128.3864416112478
25,99.10488919043681
52,174.84600290028683
58,538.2047064775375
73,292.14137387315674
95,136.66187359737458
40,862.7226356277624
43,887.4225977285096
28,369.42360040398137
45,963.7218255713998
85,836.4674387160517
75,42.688234567441306
92,385.6548792303559
31,360.300270177041
24,30.7309729026326
39,600.8425253791457
38,337.5219217520191
87,144.0511490821592
86,46.856071907464994
5,779.8669869622653
38,254.93610876547135
10,703.942009749202
11,688.4849666070091
57,151.66129153858066
72,500.55316064434663
73,837.9965862313675
13,144.8415610190654
59,812.1369457818969
47,521.1317330807524
66,806.5518726168183
80,20.51779817560817
7,381.953247085395
41,56.3222951531227
45,286.60721496545415
4,439.9172968491323
17,545.3673563847466
99,724.8525638225163
98,219.54385902584517
68,103.30245413207817
10,523.2143172061275
32,49.37733801478128
4,471.4019905444038
57,716.2495821760335
23,893.0832589951899
82,630.5565171566302
86,781.9692320759633
70,365.8896878910429
50,549.8032880103896
5,940.0834237995
21,144.91570992350367
15,949.5758257071966
25,632.6779886464608
45,110.99934882550122
26,547.6832640421834
63,978.8336345134855
15,441.5048305188011
1,678.371530275761
8,356.47400030707934
28,820.7301615280676
60,984.2766838018673
29,386.6296474508259
32,803.8523525579093
4,473.3015017199793
79,395.1315530353483
90,760.4441200810237
75,425.8709277126306
13,925.7862736261502
32,590.1675261938277
37,583.7740518105963
69,533.589003684291
58,570.4076843778979
9,605.0236302914893
24,353.7740317197167
25,400.9767337881699
49,381.1930111003544
54,750.8083906074402
49,942.7522440050155
67,115.97422071943997
27,377.6878350740581
36,45.66184112175886
8,480.86760521583216
91,417.134041852291
34,343.4534084653309
84,679.8285630121383
72,44.12284413698653
20,402.6846082761684
96,442.6171460474684
17,294.64811385446563
99,353.5707381841934
40,884.7553499417586
68,421.6174717468996
31,922.7609872816297
57,255.33237848501966
51,119.97728021221965
26,739.599116892357
87,58.192518866683415
54,982.278915278162
98,337.4443946368745
57,843.5830855132509
85,447.90080253362083
97,998.949440775836
38,917.9020384246984
98,252.29814718113087
33,501.4945633518327
65,834.8284376970065
19,513.5469010800736
30,759.2508489239232
43,162.23980112019254
25,923.4709592282009
30,454.9823114037059
81,545.4835413103472
88,936.2484596777572
86,344.2593661420902
4,757.0984216027191
92,695.4021191017873
40,721.5786583155808
61,107.39472807441474
2,542.6981287956708
100,555.8560782943996
29,382.67178985311233
82,884.6479531893712
41,539.6090756304509
91,344.35540996805526
27,779.7285862265944
93,15.059282248000127
54,747.1213759302752
12,455.72137152129
81,146.28786722129595
29,320.5729871591354
41,266.1713262126706
89,477.7121096186074
92,871.3283569601916
67,409.09677608256965
44,670.2505282023918
74,482.18855822017423
85,144.21963921374126
11,604.7824295745003
85,778.7584526742883
89,41.21198454116204
2,395.8639636036072
38,597.8195637596463
83,33.93212348464303
95,619.1374214327898
14,16.000726339804537
67,153.51552901115207
36,71.21807732317397
78,529.6572703478853
66,54.39664562330282
76,205.3760967763929
93,286.4962051114228
3,811.8702304556531
92,693.6954470013488
80,80.22301718417424
27,778.3095536236943
57,728.1402397492918
41,84.0820742426055
